size,n,dt,dx,a,xmed,stdvar,skew,iter,time,program_time,a_real,xmod_real,stdvar_real,skew_real,real_time,Minkows_5
700,2048,5E-20,0.3418,100,20.00243282,5.04048088,0,11014,5.507E-16,5.3049018383,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
700,2048,1E-19,0.3418,100,20.00243282,5.04048088,0,5507,5.507E-16,2.6771931648,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
700,2048,5E-19,0.3418,100,20.02422459,5.04052482,0,1102,5.51E-16,0.5477452278,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
700,2048,1E-18,0.3418,100,20.02422459,5.04052482,0,551,5.51E-16,0.2770657539,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
700,2048,5E-18,0.3418,100,20.31478158,5.04111293,0,111,5.55E-16,0.0579924583,100,20.31473825,5.04111284,0,2.1910502297E-14,8.99999994530275E-08
700,2048,1E-17,0.3418,100,20.67797781,5.04185395,0,56,5.6E-16,0.0315957069,100,20.67793087,5.04185386,0,2.2107893135E-14,9.00000003412059E-08
700,2048,5E-17,0.3418,100,23.58354765,5.04801716,0,12,6E-16,0.0066740513,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
700,2048,1E-16,0.3418,100,23.58354765,5.04801716,0,6,6E-16,0.0036072731,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
700,2048,5E-16,0.3418,100,52.63924609,5.13227187,0,2,1E-15,0.0016608238,99.99998933,52.63922166,5.14204862,-0.09692744,3.9478944226E-14,0.096927642401517
700,4096,1E-20,0.1709,100,20.00025364,5.04047649,0,55067,5.507E-16,42.7727403641,100,20.00020596,5.04047639,0,2.1739558454E-14,9.99999993922528E-08
700,4096,5E-20,0.1709,100,20.00243282,5.04048088,0,11014,5.507E-16,8.4508771896,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
700,4096,1E-19,0.1709,100,20.00243282,5.04048088,0,5507,5.507E-16,4.2190828323,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
700,4096,5E-19,0.1709,100,20.02422459,5.04052482,0,1102,5.51E-16,0.8637850285,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
700,4096,1E-18,0.1709,100,20.02422459,5.04052482,0,551,5.51E-16,0.4238512516,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
700,4096,5E-18,0.1709,100,20.31478158,5.04111293,0,111,5.55E-16,0.0919103622,100,20.31473825,5.04111284,0,2.1910502297E-14,8.99999994530275E-08
700,4096,1E-17,0.1709,100,20.67797781,5.04185395,0,56,5.6E-16,0.048507452,100,20.67793087,5.04185386,0,2.2107893135E-14,9.00000003412059E-08
700,4096,5E-17,0.1709,100,23.58354765,5.04801716,0,12,6E-16,0.0103697777,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
700,4096,1E-16,0.1709,100,23.58354765,5.04801716,0,6,6E-16,0.0056421757,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
700,4096,5E-16,0.1709,100,52.63924609,5.13227187,0,2,1E-15,0.0025672913,99.99998933,52.63922166,5.14204862,-0.09692744,3.9478944226E-14,0.096927642401517
850,256,1E-20,3.32,99.99999672,20.0000512,8.54084905,-0.94796309,558607,5.586E-15,126.0613124371,100,20.00000349,5.04047599,0,2.1739448418E-14,3.5013923010067
850,256,5E-20,3.32,99.99999672,20.00026602,8.54087919,-0.94796893,111722,5.586E-15,25.0687167645,100,20.00021834,5.04047642,0,2.1739565181E-14,3.50142200780531
850,256,1E-19,3.32,99.99999672,20.00026602,8.54087919,-0.94796893,55861,5.586E-15,12.5696949959,100,20.00021834,5.04047642,0,2.1739565181E-14,3.50142200780531
850,256,5E-19,3.32,99.99999671,20.0031303,8.54128109,-0.94804669,11173,5.587E-15,2.5159270763,100,20.0030829,5.04048219,0,2.1741122012E-14,3.50181809456151
850,256,1E-18,3.32,99.99999671,20.00671066,8.54178348,-0.94814389,5587,5.587E-15,1.2529351711,100,20.00666361,5.04048941,0,2.1743068049E-14,3.50231321052575
850,256,5E-18,3.32,99.99999671,20.02819282,8.54479813,-0.94872685,1118,5.59E-15,0.254234314,100,20.0281478,5.04053273,0,2.1754744254E-14,3.50528421530916
850,256,1E-17,3.32,99.99999671,20.02819282,8.54479813,-0.94872685,559,5.59E-15,0.1287157536,100,20.0281478,5.04053273,0,2.1754744254E-14,3.50528421530916
850,256,5E-17,3.32,99.9999967,20.09980001,8.55485097,-0.95066729,112,5.6E-15,0.0277872086,100,20.0997536,5.0406773,0,2.1793661205E-14,3.5151913900316
850,256,1E-16,3.32,99.9999967,20.09980001,8.55485097,-0.95066729,56,5.6E-15,0.013086319,100,20.0997536,5.0406773,0,2.1793661205E-14,3.5151913900316
850,256,5E-16,3.32,99.99999619,22.9640889,8.96176372,-1.02484039,12,6E-15,0.0030474663,100,22.96404954,5.04666809,0,2.3350367717E-14,3.91605752631238
850,512,1E-20,1.66,100,20.00011806,5.89620021,-2.39E-06,269933,2.699E-15,72.2209718227,100,20.00007036,5.04047612,0,2.173948476E-14,0.85572409
850,512,5E-20,1.66,100,20.0007108,5.89622475,-2.39E-06,53989,2.699E-15,14.3661210537,100,20.00066317,5.04047732,0,2.1739806936E-14,0.85574743
850,512,1E-19,1.66,100,20.00145174,5.89625543,-2.39E-06,26996,2.7E-15,7.1784398556,100,20.00140417,5.04047881,0,2.1740209656E-14,0.85577662
850,512,5E-19,1.66,100,20.0029336,5.89631679,-2.39E-06,5401,2.701E-15,1.4507448673,100,20.00288618,5.0404818,0,2.1741015097E-14,0.85583499
850,512,1E-18,1.66,100,20.01034292,5.8966236,-2.39E-06,2702,2.702E-15,0.7200577259,100,20.01029622,5.04049673,0,2.1745042295E-14,0.85612687
850,512,5E-18,1.66,100,20.01034292,5.8966236,-2.39E-06,542,2.71E-15,0.147919178,100,20.01029622,5.04049673,0,2.1745042295E-14,0.85612687
850,512,1E-17,1.66,100,20.01034292,5.8966236,-2.39E-06,272,2.72E-15,0.0752205849,100,20.01029622,5.04049673,0,2.1745042295E-14,0.85612687
850,512,5E-17,1.66,100,20.01034292,5.8966236,-2.39E-06,56,2.8E-15,0.0167908669,100,20.01029622,5.04049673,0,2.1745042295E-14,0.85612687
850,512,1E-16,1.66,100,20.01034292,5.8966236,-2.39E-06,29,2.9E-15,0.0079724789,100,20.01029622,5.04049673,0,2.1745042295E-14,0.85612687
850,512,5E-16,1.66,100,24.45593658,6.08785169,-3.08E-06,8,4E-15,0.0023634434,100,24.45588918,5.04994896,0,2.4161164088E-14,1.03790273
850,1024,1E-20,0.8301,100,20.00009679,5.88670925,0,268383,2.684E-15,92.7452497482,100,20.0000491,5.04047608,0,2.1739473202E-14,0.84623317
850,1024,5E-20,0.8301,100,20.00069296,5.88673369,0,53679,2.684E-15,19.2592644691,100,20.00064532,5.04047728,0,2.1739797239E-14,0.84625641
850,1024,1E-19,0.8301,100,20.00143817,5.88676424,0,26841,2.684E-15,9.2943339348,100,20.00139061,5.04047878,0,2.1740202285E-14,0.84628546
850,1024,5E-19,0.8301,100,20.0029286,5.88682535,0,5370,2.685E-15,1.8665642738,100,20.00288117,5.04048179,0,2.1741012377E-14,0.84634356
850,1024,1E-18,0.8301,100,20.0029286,5.88682535,0,2686,2.686E-15,0.9292223454,100,20.00288117,5.04048179,0,2.1741012377E-14,0.84634356
850,1024,5E-18,0.8301,100,20.01783282,5.88743648,0,539,2.695E-15,0.1901984215,100,20.01778683,5.04051184,0,2.1749113282E-14,0.84692464
850,1024,1E-17,0.8301,100,20.09235392,5.89049459,0,271,2.71E-15,0.0973219872,100,20.09230681,5.04066225,0,2.178961403E-14,0.849832340000001
850,1024,5E-17,0.8301,100,20.24139613,5.89662311,0,56,2.8E-15,0.0222871304,100,20.24135445,5.04096391,0,2.1870619E-14,0.8556592
850,1024,1E-16,0.8301,100,20.24139613,5.89662311,0,29,2.9E-15,0.0104758739,100,20.24135445,5.04096391,0,2.1870619E-14,0.8556592
850,1024,5E-16,0.8301,100,24.71266236,6.0878511,0,8,4E-15,0.0031161308,100,24.71262687,5.05052465,0,2.4300695556E-14,1.03732645
850,2048,1E-20,0.415,100,20.00025364,5.04047649,0,55067,5.507E-16,26.6951105595,100,20.00020596,5.04047639,0,2.1739558454E-14,9.99999993922528E-08
850,2048,5E-20,0.415,100,20.00243282,5.04048088,0,11014,5.507E-16,5.3656482697,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
850,2048,1E-19,0.415,100,20.00243282,5.04048088,0,5507,5.507E-16,2.6968665123,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
850,2048,5E-19,0.415,100,20.02422459,5.04052482,0,1102,5.51E-16,0.5412232876,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
850,2048,1E-18,0.415,100,20.02422459,5.04052482,0,551,5.51E-16,0.2766189575,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
850,2048,5E-18,0.415,100,20.31478158,5.04111293,0,111,5.55E-16,0.0577042103,100,20.31473825,5.04111284,0,2.1910502297E-14,8.99999994530275E-08
850,2048,1E-17,0.415,100,20.67797781,5.04185395,0,56,5.6E-16,0.0311143398,100,20.67793087,5.04185386,0,2.2107893135E-14,9.00000003412059E-08
850,2048,5E-17,0.415,100,23.58354765,5.04801716,0,12,6E-16,0.0065152645,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
850,2048,1E-16,0.415,100,23.58354765,5.04801716,0,6,6E-16,0.0036139488,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
850,2048,5E-16,0.415,100,52.63924609,5.13227187,0,2,1E-15,0.0016343594,99.99998933,52.63922166,5.14204862,-0.09692744,3.9478944226E-14,0.096927642401517
850,4096,1E-20,0.2075,100,20.00025364,5.04047649,0,55067,5.507E-16,42.4955272675,100,20.00020596,5.04047639,0,2.1739558455E-14,9.99999993922528E-08
850,4096,5E-20,0.2075,100,20.00243282,5.04048088,0,11014,5.507E-16,8.358080864,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
850,4096,1E-19,0.2075,100,20.00243282,5.04048088,0,5507,5.507E-16,4.2703616619,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
850,4096,5E-19,0.2075,100,20.02422459,5.04052482,0,1102,5.51E-16,0.8651969433,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
850,4096,1E-18,0.2075,100,20.02422459,5.04052482,0,551,5.51E-16,0.4320027828,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
850,4096,5E-18,0.2075,100,20.31478158,5.04111293,0,111,5.55E-16,0.0915203094,100,20.31473825,5.04111284,0,2.1910502297E-14,8.99999994530275E-08
850,4096,1E-17,0.2075,100,20.67797781,5.04185395,0,56,5.6E-16,0.0485816002,100,20.67793087,5.04185386,0,2.2107893135E-14,9.00000003412059E-08
850,4096,5E-17,0.2075,100,23.58354765,5.04801716,0,12,6E-16,0.0103037357,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
850,4096,1E-16,0.2075,100,23.58354765,5.04801716,0,6,6E-16,0.0055823326,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
850,4096,5E-16,0.2075,100,52.63924609,5.13227187,0,2,1E-15,0.0025856495,99.99998933,52.63922166,5.14204862,-0.09692744,3.9478944226E-14,0.096927642401517
1000,256,1E-20,3.906,100.00000001,20.00001091,30.20604987,-1E-08,2573204,2.573E-14,577.3352310658,100,19.9999632,5.0404759,0,2.1739426519E-14,25.16557397
1000,256,5E-20,3.906,100,20.00005754,30.20608412,-1E-08,514643,2.573E-14,115.4302873611,100,20.00000984,5.040476,0,2.1739451867E-14,25.16560812
1000,256,1E-19,3.906,100,20.00013527,30.20614121,-1E-08,257323,2.573E-14,57.7619452477,100,20.00008757,5.04047615,0,2.1739494113E-14,25.16566506
1000,256,5E-19,3.906,100,20.00075706,30.20659789,-1E-08,51467,2.573E-14,11.5182440281,100,20.00070943,5.04047741,0,2.1739832078E-14,25.16612048
1000,256,1E-18,3.906,100,20.0015343,30.20716874,-1E-08,25735,2.574E-14,5.7996411324,100,20.00148674,5.04047898,0,2.1740254533E-14,25.16668976
1000,256,5E-18,3.906,100,20.00464327,30.20945216,-1E-08,5149,2.575E-14,1.1716942787,100,20.00459601,5.04048524,0,2.1741944355E-14,25.16896692
1000,256,1E-17,3.906,100,20.01241569,30.21516072,-1E-08,2576,2.576E-14,0.5826458931,100,20.01236918,5.04050091,0,2.1746168907E-14,25.17465981
1000,256,5E-17,3.906,100,20.02796053,30.22657794,-1E-08,517,2.585E-14,0.1213536263,100,20.02791549,5.04053227,0,2.1754617996E-14,25.18604567
1000,256,1E-16,3.906,100,20.10568472,30.28366584,-1E-08,260,2.6E-14,0.0634558201,100,20.10563888,5.04068919,0,2.1796859725E-14,25.24297665
1000,256,5E-16,3.906,100,20.4165815,30.51204745,-1E-08,54,2.7E-14,0.0124640465,100,20.41653871,5.04131989,0,2.1965829473E-14,25.47072756
1000,512,1E-20,1.953,100.00000001,20.0000163,27.69514837,0,2352997,2.353E-14,634.7214200497,100,19.99996859,5.04047592,0,2.1739429452E-14,22.65467245
1000,512,5E-20,1.953,100,20.0000163,27.69514837,0,470601,2.353E-14,127.4793262482,100,19.99996859,5.04047592,0,2.1739429452E-14,22.65467245
1000,512,1E-19,1.953,100,20.0001013,27.6952053,0,235302,2.353E-14,64.4399933815,100,20.0000536,5.04047609,0,2.1739475651E-14,22.65472921
1000,512,5E-19,1.953,100,20.0001013,27.6952053,0,47062,2.353E-14,12.7333011627,100,20.0000536,5.04047609,0,2.1739475651E-14,22.65472921
1000,512,1E-18,1.953,100,20.0001013,27.6952053,0,23532,2.353E-14,6.3019063473,100,20.0000536,5.04047609,0,2.1739475651E-14,22.65472921
1000,512,5E-18,1.953,100,20.0001013,27.6952053,0,4708,2.354E-14,1.2781660557,100,20.0000536,5.04047609,0,2.1739475651E-14,22.65472921
1000,512,1E-17,1.953,100,20.0001013,27.6952053,0,2355,2.355E-14,0.637169838,100,20.0000536,5.04047609,0,2.1739475651E-14,22.65472921
1000,512,5E-17,1.953,100,20.03410053,27.71797869,0,473,2.365E-14,0.1319327354,100,20.03405606,5.04054465,0,2.175795527E-14,22.67743404
1000,512,1E-16,1.953,100,20.11909862,27.77491492,0,238,2.38E-14,0.0672740936,100,20.11905402,5.0407163,0,2.1804150573E-14,22.73419862
1000,512,5E-16,1.953,100,20.79908335,28.23054345,0,50,2.5E-14,0.0138418674,100,20.7990373,5.0421024,0,2.2173712819E-14,23.18844105
1000,1024,1E-20,0.9766,100.00000001,20.0000176,26.59654381,0,2256447,2.256E-14,780.8240017891,100,19.99996989,5.04047592,0,2.1739430157E-14,21.55606789
1000,1024,5E-20,0.9766,100,20.0000176,26.59654381,0,451291,2.256E-14,155.6725342274,100,19.99996989,5.04047592,0,2.1739430157E-14,21.55606789
1000,1024,1E-19,0.9766,100,20.00010623,26.59660066,0,225647,2.256E-14,77.2006006241,100,20.00005854,5.0404761,0,2.1739478333E-14,21.55612456
1000,1024,5E-19,0.9766,100,20.00010623,26.59660066,0,45131,2.257E-14,15.50918293,100,20.00005854,5.0404761,0,2.1739478333E-14,21.55612456
1000,1024,1E-18,0.9766,100,20.00099258,26.59716918,0,22567,2.257E-14,7.8915331364,100,20.00094497,5.04047788,0,2.1739960093E-14,21.5566913
1000,1024,5E-18,0.9766,100,20.00099258,26.59716918,0,4515,2.258E-14,1.5613913536,100,20.00094497,5.04047788,0,2.1739960093E-14,21.5566913
1000,1024,1E-17,0.9766,100,20.00985609,26.60285438,0,2259,2.259E-14,0.7901537418,100,20.00980934,5.04049575,0,2.1744777686E-14,21.56235863
1000,1024,5E-17,0.9766,100,20.06303711,26.63696653,0,454,2.27E-14,0.1621620655,100,20.06299523,5.04060305,0,2.1773683104E-14,21.59636348
1000,1024,1E-16,0.9766,100,20.06303711,26.63696653,0,228,2.28E-14,0.0828278065,100,20.06299523,5.04060305,0,2.1773683104E-14,21.59636348
1000,1024,5E-16,0.9766,100,20.77211741,27.09194529,0,48,2.4E-14,0.0171735287,100,20.77206898,5.04204699,0,2.2159056131E-14,22.0498983
1000,2048,1E-20,0.4883,99.99999209,20.00004181,22.40160594,-3.35028261,62638,6.264E-16,29.7813441753,100,19.9999941,5.04047597,0,2.1739443315E-14,17.3620591048984
1000,2048,5E-20,0.4883,99.99999209,20.0013191,22.40228535,-3.35030331,12528,6.264E-16,5.9394028187,100,20.00127152,5.04047854,0,2.1740137566E-14,17.3627358287356
1000,2048,1E-19,0.4883,99.99999209,20.0013191,22.40228535,-3.35030331,6264,6.264E-16,3.1177175045,100,20.00127152,5.04047854,0,2.1740137566E-14,17.3627358287356
1000,2048,5E-19,0.4883,99.99999209,20.00770558,22.40568244,-3.35040679,1253,6.265E-16,0.6017699242,100,20.00765862,5.04049142,0,2.1743608818E-14,17.3661194581915
1000,2048,1E-18,0.4883,99.99999207,20.03963798,22.4226683,-3.35092352,627,6.27E-16,0.3084352016,100,20.03959402,5.04055583,0,2.176096503E-14,17.3830380119384
1000,2048,5E-18,0.4883,99.999992,20.23123247,22.5245973,-3.3540013,126,6.3E-16,0.0685768127,100,20.23118991,5.04094331,0,2.186509479E-14,17.4845623796719
1000,2048,1E-17,0.4883,99.999992,20.23123247,22.5245973,-3.3540013,63,6.3E-16,0.0340316296,100,20.23118991,5.04094331,0,2.186509479E-14,17.4845623796719
1000,2048,5E-17,0.4883,99.99999147,21.50853365,23.20471059,-3.37357119,13,6.5E-16,0.0067753792,100,21.50849315,5.04357299,0,2.2559292187E-14,18.1619408833726
1000,2048,1E-16,0.4883,99.99999008,24.7018216,24.90900346,-3.41614727,7,7E-16,0.0040464401,100,24.70178567,5.05050027,0,2.4294803584E-14,19.859101464797
1000,2048,5E-16,0.4883,99.99997937,43.862662,35.21081894,-3.56083631,2,1E-15,0.0016181469,100,43.86263154,5.10254097,-6.42E-06,3.4708460206E-14,30.1084172980127
1000,4096,1E-20,0.2441,100,20.00025364,5.04047649,0,55067,5.507E-16,41.5574574471,100,20.00020596,5.04047639,0,2.1739558455E-14,9.99999993922528E-08
1000,4096,5E-20,0.2441,100,20.00243282,5.04048088,0,11014,5.507E-16,8.4290623665,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
1000,4096,1E-19,0.2441,100,20.00243282,5.04048088,0,5507,5.507E-16,4.2519352436,100,20.00238535,5.04048079,0,2.1740742907E-14,8.99999994530275E-08
1000,4096,5E-19,0.2441,100,20.02422459,5.04052482,0,1102,5.51E-16,0.8659861088,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
1000,4096,1E-18,0.2441,100,20.02422459,5.04052482,0,551,5.51E-16,0.429867506,100,20.02417921,5.04052473,0,2.1752587405E-14,9.00000003412059E-08
1000,4096,5E-18,0.2441,100,20.31478158,5.04111293,0,111,5.55E-16,0.0892951488,100,20.31473825,5.04111284,0,2.1910502297E-14,8.99999994530275E-08
1000,4096,1E-17,0.2441,100,20.67797781,5.04185395,0,56,5.6E-16,0.0469517708,100,20.67793087,5.04185386,0,2.2107893135E-14,9.00000003412059E-08
1000,4096,5E-17,0.2441,100,23.58354765,5.04801716,0,12,6E-16,0.0102751255,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
1000,4096,1E-16,0.2441,100,23.58354765,5.04801716,0,6,6E-16,0.0057098866,100,23.58350164,5.04801706,0,2.368703275E-14,9.99999993922528E-08
1000,4096,5E-16,0.2441,100,52.63924609,5.13227187,0,2,1E-15,0.0025289059,99.99998933,52.63922166,5.14204862,-0.09692744,3.9478944226E-14,0.096927642401517
